Year,Team1,Team2,Toss_won,Decision,Venue,Time,Ump1,Ump2,Ump3,Ref,Squad1,Squad2,Team_1_A,Team_1_B,Team_1_C,Team_1_D,Team_1_E,Team_2_A,Team_2_B,Team_2_C,Team_2_D,Team_2_E,Form1,Form2,Winner
2015,KKR,MI,KKR,bowl,"Eden Gardens, Kolkata",8:00 PM,Sundaram Ravi,Chettithody Shamshuddin,Pashchim Pathak,Javagal Srinath,"['Gautam Gambhir', 'Robin Uthappa', 'Manish Pandey', 'Suryakumar Yadav', 'Yusuf Pathan', 'Shakib Al Hasan', 'Andre Russell', 'Piyush Chawla', 'Sunil Narine', 'Umesh Yadav', 'Morne Morkel']","['Rohit Sharma', 'Aaron Finch', 'Ambati Rayudu', 'Aditya Tare', 'Corey Anderson', 'Kieron Pollard', 'Harbhajan Singh', 'Lasith Malinga', 'Vinay Kumar', 'Jasprit Bumrah', 'Pragyan Ojha']",0.5094339622641509,0.2830188679245283,0.2358490566037736,0.22641509433962265,0.29245283018867924,0.5714285714285714,0.30357142857142855,0.2767857142857143,0.3125,0.26785714285714285,10,0,KKR
2015,CSK,DC,DC,bowl,"MA Chidambaram Stadium, Chennai",8:00 PM,Richard Illingworth,Vineet Kulkarni,Rajesh Deshpande,Manu Nayyar,"['Brendon McCullum', 'Dwayne Smith', 'Suresh Raina', 'Faf du Plessis', 'Dwayne Bravo', 'Ravindra Jadeja', 'MS Dhoni', 'Ravichandran Ashwin', 'Mohit Sharma', 'Ishwar Pandey', 'Ashish Nehra']","['Mayank Agarwal', 'CM Gautam', 'Shreyas Iyer', 'Jean-Paul Duminy', 'Yuvraj Singh', 'Albie Morkel', 'Kedar Jadhav', 'Nathan Coulter-Nile', 'Amit Mishra', 'Domnic Muthuswami', 'Imran Tahir']",0.603448275862069,0.3275862068965517,0.28448275862068967,0.33620689655172414,0.27586206896551724,0.42452830188679247,0.20754716981132076,0.22641509433962265,0.14150943396226415,0.29245283018867924,0,0,CSK
2015,KXIP,RR,KXIP,bowl,"Maharashtra Cricket Association Stadium, Pune",8:00 PM,Simon Fry,Chris Gaffaney,Krishnaraj Srinath,Graeme Labrooy,"['Virender Sehwag', 'Murali Vijay', 'Glenn Maxwell', 'David Miller', 'George Bailey', 'Wriddhiman Saha', 'Mitchell Johnson', 'Axar Patel', 'Anureet Singh', 'Sandeep Sharma', 'Karanveer Singh']","['Ajinkya Rahane', 'Sanju Samson', 'Steven Smith', 'Karun Nair', 'Deepak Hooda', 'Stuart Binny', 'James Faulkner', 'Chris Morris', 'Tim Southee', 'Dhawal Kulkarni', 'Pravin Tambe']",0.5277777777777778,0.24074074074074073,0.2962962962962963,0.23148148148148148,0.3055555555555556,0.5377358490566038,0.3018867924528302,0.24528301886792453,0.2169811320754717,0.330188679245283,0,0,RR
2015,CSK,SRH,CSK,bat,"MA Chidambaram Stadium, Chennai",4:00 PM,Richard Illingworth,Vineet Kulkarni,Rajesh Deshpande,Manu Nayyar,"['Brendon McCullum', 'Dwayne Smith', 'Suresh Raina', 'Faf du Plessis', 'Dwayne Bravo', 'MS Dhoni', 'Ravindra Jadeja', 'Ravichandran Ashwin', 'Mohit Sharma', 'Ishwar Pandey', 'Ashish Nehra']","['David Warner', 'Shikhar Dhawan', 'Lokesh Rahul', 'Naman Ojha', 'Kane Williamson', 'Ravi Bopara', 'Parvez Rasool', 'Karn Sharma', 'Bhuvneshwar Kumar', 'Ishant Sharma', 'Trent Boult']",0.6068376068376068,0.3247863247863248,0.2905982905982906,0.3418803418803419,0.27350427350427353,0.5151515151515151,0.15151515151515152,0.3939393939393939,0.24242424242424243,0.30303030303030304,5,0,CSK
2015,KKR,RCB,RCB,bowl,"Eden Gardens, Kolkata",8:00 PM,Sundaram Ravi,Chettithody Shamshuddin,Pashchim Pathak,Javagal Srinath,"['Gautam Gambhir', 'Robin Uthappa', 'Manish Pandey', 'Suryakumar Yadav', 'Yusuf Pathan', 'Shakib Al Hasan', 'Andre Russell', 'Piyush Chawla', 'Sunil Narine', 'Morne Morkel', 'KC Cariappa']","['Chris Gayle', 'Mandeep Singh', 'Virat Kohli', 'Dinesh Karthik', 'AB de Villiers', 'Daren Sammy', 'Sean Abbott', 'Harshal Patel', 'Yuzvendra Chahal', 'Varun Aaron', 'Abu Nechim']",0.514018691588785,0.2897196261682243,0.2336448598130841,0.22429906542056074,0.29906542056074764,0.4954128440366973,0.22018348623853212,0.28440366972477066,0.1834862385321101,0.3211009174311927,10,0,RCB
2015,DC,RR,RR,bowl,"Arun Jaitley Stadium, Delhi",4:00 PM,Simon Fry,Chris Gaffaney,Nandan,Graeme Labrooy,"['Mayank Agarwal', 'Shreyas Iyer', 'Jean-Paul Duminy', 'Yuvraj Singh', 'Manoj Tiwary', 'Angelo Mathews', 'Kedar Jadhav', 'Nathan Coulter-Nile', 'Amit Mishra', 'Imran Tahir', 'Jaydev Unadkat']","['Ajinkya Rahane', 'Sanju Samson', 'Steven Smith', 'Karun Nair', 'Deepak Hooda', 'Stuart Binny', 'James Faulkner', 'Chris Morris', 'Tim Southee', 'Dhawal Kulkarni', 'Pravin Tambe']",0.4205607476635514,0.205607476635514,0.22429906542056074,0.14018691588785046,0.2897196261682243,0.5420560747663551,0.29906542056074764,0.2523364485981308,0.22429906542056074,0.32710280373831774,0,5,RR
2015,MI,KXIP,MI,bowl,"Wankhede Stadium, Mumbai",8:00 PM,Anil Chaudhary,Krishnamachari Srinivasan,Krishnaraj Srinath,Chinmay Sharma,"['Rohit Sharma', 'Aaron Finch', 'Aditya Tare', 'Ambati Rayudu', 'Corey Anderson', 'Kieron Pollard', 'Harbhajan Singh', 'Lasith Malinga', 'Vinay Kumar', 'Pawan Suyal', 'Jagadeesha Suchith']","['Virender Sehwag', 'Murali Vijay', 'Wriddhiman Saha', 'Glenn Maxwell', 'David Miller', 'George Bailey', 'Axar Patel', 'Mitchell Johnson', 'Rishi Dhawan', 'Anureet Singh', 'Sandeep Sharma']",0.5663716814159292,0.3008849557522124,0.2743362831858407,0.30973451327433627,0.26548672566371684,0.5229357798165137,0.23853211009174313,0.29357798165137616,0.22935779816513763,0.30275229357798167,0,0,KXIP
2015,RCB,SRH,SRH,bowl,"M.Chinnaswamy Stadium, Bengaluru",8:00 PM,Richard Illingworth,Rajesh Deshpande,Vineet Kulkarni,Manu Nayyar,"['Chris Gayle', 'Mandeep Singh', 'Virat Kohli', 'Dinesh Karthik', 'AB de Villiers', 'Daren Sammy', 'Sean Abbott', 'Harshal Patel', 'Yuzvendra Chahal', 'Abu Nechim', 'Varun Aaron']","['Shikhar Dhawan', 'David Warner', 'Kane Williamson', 'Lokesh Rahul', 'Naman Ojha', 'Ravi Bopara', 'Ashish Reddy', 'Karn Sharma', 'Praveen Kumar', 'Bhuvneshwar Kumar', 'Trent Boult']",0.5,0.22727272727272727,0.2818181818181818,0.18181818181818182,0.32727272727272727,0.5,0.14705882352941177,0.38235294117647056,0.23529411764705882,0.29411764705882354,5,0,SRH
2015,RR,MI,MI,bat,"Sardar Patel Stadium, Ahmedabad",8:00 PM,Simon Fry,Anil Chaudhary,Krishnamachari Srinivasan,Chinmay Sharma,"['Ajinkya Rahane', 'Sanju Samson', 'Steven Smith', 'Karun Nair', 'Stuart Binny', 'Deepak Hooda', 'James Faulkner', 'Chris Morris', 'Tim Southee', 'Dhawal Kulkarni', 'Pravin Tambe']","['Rohit Sharma', 'Aaron Finch', 'Parthiv Patel', 'Unmukt Chand', 'Corey Anderson', 'Kieron Pollard', 'Jagadeesha Suchith', 'Vinay Kumar', 'Shreyas Gopal', 'Lasith Malinga', 'Pawan Suyal']",0.5462962962962963,0.3055555555555556,0.25,0.2222222222222222,0.3333333333333333,0.5614035087719298,0.2982456140350877,0.2719298245614035,0.30701754385964913,0.2631578947368421,10,0,RR
2015,KXIP,DC,KXIP,bat,"Maharashtra Cricket Association Stadium, Pune",8:00 PM,Chris Gaffaney,Krishnaraj Srinath,Nandan,Graeme Labrooy,"['Virender Sehwag', 'Murali Vijay', 'Wriddhiman Saha', 'Glenn Maxwell', 'David Miller', 'George Bailey', 'Axar Patel', 'Mitchell Johnson', 'Rishi Dhawan', 'Anureet Singh', 'Sandeep Sharma']","['Mayank Agarwal', 'Shreyas Iyer', 'Jean-Paul Duminy', 'Yuvraj Singh', 'Manoj Tiwary', 'Angelo Mathews', 'Kedar Jadhav', 'Nathan Coulter-Nile', 'Amit Mishra', 'Imran Tahir', 'Domnic Muthuswami']",0.5272727272727272,0.23636363636363636,0.3,0.23636363636363636,0.3,0.4166666666666667,0.2037037037037037,0.2222222222222222,0.1388888888888889,0.28703703703703703,5,0,DC
2015,SRH,RR,RR,bowl,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",8:00 PM,Sundaram Ravi,Pashchim Pathak,Chettithody Shamshuddin,Manu Nayyar,"['Shikhar Dhawan', 'David Warner', 'Lokesh Rahul', 'Naman Ojha', 'Eoin Morgan', 'Ravi Bopara', 'Ashish Reddy', 'Karn Sharma', 'Praveen Kumar', 'Bhuvneshwar Kumar', 'Trent Boult']","['Ajinkya Rahane', 'Sanju Samson', 'Steven Smith', 'Karun Nair', 'Deepak Hooda', 'Stuart Binny', 'James Faulkner', 'Chris Morris', 'Tim Southee', 'Dhawal Kulkarni', 'Pravin Tambe']",0.5142857142857142,0.17142857142857143,0.37142857142857144,0.22857142857142856,0.3142857142857143,0.5504587155963303,0.30275229357798167,0.25688073394495414,0.22018348623853212,0.3394495412844037,5,10,RR
2015,MI,CSK,MI,bat,"Wankhede Stadium, Mumbai",8:00 PM,Marais Erasmus,Anil Chaudhary,Krishnamachari Srinivasan,Chinmay Sharma,"['Lendl Simmons', 'Parthiv Patel', 'Ambati Rayudu', 'Rohit Sharma', 'Corey Anderson', 'Kieron Pollard', 'Harbhajan Singh', 'Jagadeesha Suchith', 'Vinay Kumar', 'Lasith Malinga', 'Pawan Suyal']","['Dwayne Smith', 'Brendon McCullum', 'Suresh Raina', 'Faf du Plessis', 'Ravindra Jadeja', 'MS Dhoni', 'Dwayne Bravo', 'Ravichandran Ashwin', 'Mohit Sharma', 'Ishwar Pandey', 'Ashish Nehra']",0.5565217391304348,0.2956521739130435,0.26956521739130435,0.30434782608695654,0.2608695652173913,0.6101694915254238,0.3305084745762712,0.288135593220339,0.3474576271186441,0.2711864406779661,0,10,CSK
2015,SRH,DC,DC,bat,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",4:00 PM,Sundaram Ravi,Pashchim Pathak,Chettithody Shamshuddin,Manu Nayyar,"['David Warner', 'Shikhar Dhawan', 'Lokesh Rahul', 'Naman Ojha', 'Eoin Morgan', 'Ravi Bopara', 'Ashish Reddy', 'Karn Sharma', 'Praveen Kumar', 'Bhuvneshwar Kumar', 'Dale Steyn']","['Mayank Agarwal', 'Shreyas Iyer', 'Jean-Paul Duminy', 'Yuvraj Singh', 'Angelo Mathews', 'Kedar Jadhav', 'Manoj Tiwary', 'Nathan Coulter-Nile', 'Amit Mishra', 'Imran Tahir', 'Domnic Muthuswami']",0.5,0.16666666666666666,0.3611111111111111,0.2222222222222222,0.3055555555555556,0.42201834862385323,0.2018348623853211,0.22935779816513763,0.13761467889908258,0.29357798165137616,0,5,DC
2015,KXIP,KKR,KKR,bowl,"Maharashtra Cricket Association Stadium, Pune",8:00 PM,Simon Fry,Nandan,Chris Gaffaney,Graeme Labrooy,"['Murali Vijay', 'Virender Sehwag', 'Wriddhiman Saha', 'Glenn Maxwell', 'Gurkeerat Singh Mann', 'Thisara Perera', 'George Bailey', 'Axar Patel', 'Mitchell Johnson', 'Sandeep Sharma', 'Anureet Singh']","['Gautam Gambhir', 'Robin Uthappa', 'Manish Pandey', 'Yusuf Pathan', 'Suryakumar Yadav', 'Ryan ten Doeschate', 'Andre Russell', 'Piyush Chawla', 'Sunil Narine', 'Morne Morkel', 'Umesh Yadav']",0.5225225225225225,0.23423423423423423,0.2972972972972973,0.23423423423423423,0.2972972972972973,0.5092592592592593,0.28703703703703703,0.23148148148148148,0.2222222222222222,0.2962962962962963,0,0,KKR
2015,RR,CSK,CSK,bat,"Sardar Patel Stadium, Ahmedabad",4:00 PM,Marais Erasmus,Anil Chaudhary,Krishnaraj Srinath,Chinmay Sharma,"['Ajinkya Rahane', 'Sanju Samson', 'Steven Smith', 'Shane Watson', 'Karun Nair', 'Stuart Binny', 'James Faulkner', 'Deepak Hooda', 'Chris Morris', 'Ankit Sharma', 'Pravin Tambe']","['Dwayne Smith', 'Brendon McCullum', 'Suresh Raina', 'Faf du Plessis', 'MS Dhoni', 'Dwayne Bravo', 'Ravindra Jadeja', 'Ravichandran Ashwin', 'Mohit Sharma', 'Ishwar Pandey', 'Ashish Nehra']",0.5545454545454546,0.3090909090909091,0.2545454545454545,0.21818181818181817,0.34545454545454546,0.6134453781512605,0.3277310924369748,0.29411764705882354,0.3445378151260504,0.2773109243697479,10,10,RR
2015,RCB,MI,RCB,bowl,"M.Chinnaswamy Stadium, Bengaluru",8:00 PM,Richard Illingworth,Vineet Kulkarni,Rajesh Deshpande,Javagal Srinath,"['Chris Gayle', 'Virat Kohli', 'Manvinder Bisla', 'Dinesh Karthik', 'AB de Villiers', 'Rilee Rossouw', 'David Wiese', 'Iqbal Abdulla', 'Abu Nechim', 'Varun Aaron', 'Yuzvendra Chahal']","['Lendl Simmons', 'Parthiv Patel', 'Unmukt Chand', 'Rohit Sharma', 'Ambati Rayudu', 'Kieron Pollard', 'Hardik Pandya', 'Harbhajan Singh', 'Jasprit Bumrah', 'Mitchell McClenaghan', 'Lasith Malinga']",0.4954954954954955,0.22522522522522523,0.27927927927927926,0.18018018018018017,0.32432432432432434,0.5517241379310345,0.29310344827586204,0.2672413793103448,0.3017241379310345,0.25862068965517243,0,0,MI
2015,DC,KKR,KKR,bowl,"Arun Jaitley Stadium, Delhi",8:00 PM,Simon Fry,Chris Gaffaney,Nandan,Graeme Labrooy,"['Mayank Agarwal', 'Shreyas Iyer', 'Jean-Paul Duminy', 'Yuvraj Singh', 'Angelo Mathews', 'Kedar Jadhav', 'Manoj Tiwary', 'Nathan Coulter-Nile', 'Amit Mishra', 'Imran Tahir', 'Domnic Muthuswami']","['Robin Uthappa', 'Gautam Gambhir', 'Manish Pandey', 'Suryakumar Yadav', 'Yusuf Pathan', 'Ryan ten Doeschate', 'Andre Russell', 'Piyush Chawla', 'Sunil Narine', 'Morne Morkel', 'Umesh Yadav']",0.42727272727272725,0.20909090909090908,0.22727272727272727,0.14545454545454545,0.2909090909090909,0.5137614678899083,0.29357798165137616,0.22935779816513763,0.22018348623853212,0.30275229357798167,10,5,KKR
2015,RR,KXIP,KXIP,bowl,"Sardar Patel Stadium, Ahmedabad",8:00 PM,Marais Erasmus,Sundaram Ravi,Anil Chaudhary,Chinmay Sharma,"['Ajinkya Rahane', 'Shane Watson', 'Steven Smith', 'Karun Nair', 'Sanju Samson', 'Stuart Binny', 'Deepak Hooda', 'James Faulkner', 'Chris Morris', 'Rahul Tewatia', 'Pravin Tambe']","['Murali Vijay', 'Virender Sehwag', 'Wriddhiman Saha', 'Glenn Maxwell', 'Shaun Marsh', 'David Miller', 'Mitchell Johnson', 'Axar Patel', 'Anureet Singh', 'Sandeep Sharma', 'Shivam Sharma']",0.5585585585585585,0.3063063063063063,0.26126126126126126,0.21621621621621623,0.35135135135135137,0.5178571428571429,0.23214285714285715,0.29464285714285715,0.23214285714285715,0.29464285714285715,10,0,KXIP
2015,SRH,KKR,KKR,bowl,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",4:00 PM,Richard Illingworth,Vineet Kulkarni,Rajesh Deshpande,Manu Nayyar,"['David Warner', 'Shikhar Dhawan', 'Lokesh Rahul', 'Naman Ojha', 'Ravi Bopara', 'Moises Henriques', 'Karn Sharma', 'Bipul Sharma', 'Praveen Kumar', 'Bhuvneshwar Kumar', 'Dale Steyn']","['Robin Uthappa', 'Gautam Gambhir', 'Manish Pandey', 'Suryakumar Yadav', 'Yusuf Pathan', 'Andre Russell', 'Johan Botha', 'Piyush Chawla', 'Sunil Narine', 'Morne Morkel', 'Umesh Yadav']",0.4864864864864865,0.16216216216216217,0.35135135135135137,0.21621621621621623,0.2972972972972973,0.5181818181818182,0.3,0.22727272727272727,0.21818181818181817,0.3090909090909091,0,10,SRH
2015,RCB,CSK,RCB,bowl,"M.Chinnaswamy Stadium, Bengaluru",8:00 PM,Johanes Cloete,Chettithody Shamshuddin,Pashchim Pathak,Javagal Srinath,"['Manvinder Bisla', 'Rilee Rossouw', 'Virat Kohli', 'Dinesh Karthik', 'AB de Villiers', 'Sarfaraz Khan', 'David Wiese', 'Mitchell Starc', 'Harshal Patel', 'Yuzvendra Chahal', 'Iqbal Abdulla']","['Brendon McCullum', 'Dwayne Smith', 'Suresh Raina', 'Faf du Plessis', 'Dwayne Bravo', 'MS Dhoni', 'Ravindra Jadeja', 'Ravichandran Ashwin', 'Mohit Sharma', 'Ashish Nehra', 'Ishwar Pandey']",0.49107142857142855,0.22321428571428573,0.2767857142857143,0.17857142857142858,0.32142857142857145,0.6083333333333333,0.325,0.2916666666666667,0.3416666666666667,0.275,0,0,CSK
2015,DC,MI,MI,bowl,"Arun Jaitley Stadium, Delhi",8:00 PM,Simon Fry,Nandan,Chris Gaffaney,Graeme Labrooy,"['Mayank Agarwal', 'Shreyas Iyer', 'Jean-Paul Duminy', 'Yuvraj Singh', 'Angelo Mathews', 'Kedar Jadhav', 'Nathan Coulter-Nile', 'Amit Mishra', 'Shahbaz Nadeem', 'Imran Tahir', 'Domnic Muthuswami']","['Lendl Simmons', 'Parthiv Patel', 'Unmukt Chand', 'Rohit Sharma', 'Kieron Pollard', 'Ambati Rayudu', 'Harbhajan Singh', 'Hardik Pandya', 'Jasprit Bumrah', 'Mitchell McClenaghan', 'Lasith Malinga']",0.42342342342342343,0.2072072072072072,0.22522522522522523,0.14414414414414414,0.2882882882882883,0.5555555555555556,0.2905982905982906,0.27350427350427353,0.3076923076923077,0.2564102564102564,0,5,DC
2015,RR,RCB,RCB,bowl,"Sardar Patel Stadium, Ahmedabad",8:00 PM,Marais Erasmus,Sundaram Ravi,Anil Chaudhary,Chinmay Sharma,"['Ajinkya Rahane', 'Shane Watson', 'Steven Smith', 'Sanju Samson', 'Karun Nair', 'Deepak Hooda', 'Stuart Binny', 'James Faulkner', 'Chris Morris', 'Dhawal Kulkarni', 'Pravin Tambe']","['Chris Gayle', 'Mandeep Singh', 'Virat Kohli', 'Dinesh Karthik', 'AB de Villiers', 'Sarfaraz Khan', 'David Wiese', 'Harshal Patel', 'Mitchell Starc', 'Iqbal Abdulla', 'Yuzvendra Chahal']",0.5535714285714286,0.30357142857142855,0.25892857142857145,0.21428571428571427,0.3482142857142857,0.48672566371681414,0.22123893805309736,0.2743362831858407,0.17699115044247787,0.3185840707964602,0,0,RCB
2015,MI,SRH,MI,bat,"Wankhede Stadium, Mumbai",4:00 PM,Kumar Dharmasena,Chris Gaffaney,Simon Fry,Roshan Mahanama,"['Lendl Simmons', 'Parthiv Patel', 'Unmukt Chand', 'Rohit Sharma', 'Kieron Pollard', 'Ambati Rayudu', 'Jagadeesha Suchith', 'Harbhajan Singh', 'Vinay Kumar', 'Mitchell McClenaghan', 'Lasith Malinga']","['Shikhar Dhawan', 'David Warner', 'Lokesh Rahul', 'Naman Ojha', 'Ravi Bopara', 'Hanuma Vihari', 'Karn Sharma', 'Bhuvneshwar Kumar', 'Praveen Kumar', 'Dale Steyn', 'Trent Boult']",0.5508474576271186,0.288135593220339,0.2711864406779661,0.3050847457627119,0.2542372881355932,0.5,0.15789473684210525,0.3684210526315789,0.23684210526315788,0.2894736842105263,0,5,MI
2015,CSK,KXIP,CSK,bat,"MA Chidambaram Stadium, Chennai",8:00 PM,Chettithody Shamshuddin,Johanes Cloete,Pashchim Pathak,Javagal Srinath,"['Brendon McCullum', 'Dwayne Smith', 'Suresh Raina', 'Faf du Plessis', 'MS Dhoni', 'Ravindra Jadeja', 'Dwayne Bravo', 'Ravichandran Ashwin', 'Ashish Nehra', 'Mohit Sharma', 'Ishwar Pandey']","['Murali Vijay', 'Virender Sehwag', 'Shaun Marsh', 'George Bailey', 'David Miller', 'Wriddhiman Saha', 'Axar Patel', 'Mitchell Johnson', 'Karanveer Singh', 'Anureet Singh', 'Sandeep Sharma']",0.6115702479338843,0.32231404958677684,0.2975206611570248,0.34710743801652894,0.2727272727272727,0.5221238938053098,0.23893805309734514,0.2920353982300885,0.23008849557522124,0.3008849557522124,5,5,CSK
2015,DC,RCB,RCB,bowl,"Arun Jaitley Stadium, Delhi",8:00 PM,Marais Erasmus,Sundaram Ravi,Anil Chaudhary,Graeme Labrooy,"['Shreyas Iyer', 'Mayank Agarwal', 'Jean-Paul Duminy', 'Yuvraj Singh', 'Angelo Mathews', 'Kedar Jadhav', 'Nathan Coulter-Nile', 'Amit Mishra', 'Shahbaz Nadeem', 'Imran Tahir', 'Domnic Muthuswami']","['Virat Kohli', 'Chris Gayle', 'AB de Villiers', 'Dinesh Karthik', 'Mandeep Singh', 'Sarfaraz Khan', 'David Wiese', 'Harshal Patel', 'Mitchell Starc', 'Iqbal Abdulla', 'Varun Aaron']",0.42857142857142855,0.20535714285714285,0.23214285714285715,0.15178571428571427,0.2857142857142857,0.49122807017543857,0.22807017543859648,0.2719298245614035,0.17543859649122806,0.32456140350877194,5,5,RCB
2015,KXIP,SRH,KXIP,bowl,"Punjab Cricket Association IS Bindra Stadium, Mohali",8:00 PM,Kumar Dharmasena,Chris Gaffaney,Simon Fry,Roshan Mahanama,"['Murali Vijay', 'Shaun Marsh', 'Manan Vohra', 'George Bailey', 'David Miller', 'Wriddhiman Saha', 'Axar Patel', 'Rishi Dhawan', 'Mitchell Johnson', 'Anureet Singh', 'Sandeep Sharma']","['Shikhar Dhawan', 'David Warner', 'Naman Ojha', 'Ravi Bopara', 'Hanuma Vihari', 'Moises Henriques', 'Ashish Reddy', 'Karn Sharma', 'Praveen Kumar', 'Bhuvneshwar Kumar', 'Trent Boult']",0.5175438596491229,0.23684210526315788,0.2894736842105263,0.22807017543859648,0.2982456140350877,0.48717948717948717,0.15384615384615385,0.358974358974359,0.23076923076923078,0.28205128205128205,0,0,SRH
2015,CSK,KKR,KKR,bowl,"MA Chidambaram Stadium, Chennai",8:00 PM,Vineet Kulkarni,Rajesh Deshpande,Richard Illingworth,Javagal Srinath,"['Brendon McCullum', 'Dwayne Smith', 'Suresh Raina', 'Faf du Plessis', 'MS Dhoni', 'Ravindra Jadeja', 'Dwayne Bravo', 'Ravichandran Ashwin', 'Mohit Sharma', 'Ashish Nehra', 'Ishwar Pandey']","['Gautam Gambhir', 'Robin Uthappa', 'Manish Pandey', 'Suryakumar Yadav', 'Ryan ten Doeschate', 'Yusuf Pathan', 'Andre Russell', 'Piyush Chawla', 'Pat Cummins', 'Brad Hogg', 'Umesh Yadav']",0.6147540983606558,0.32786885245901637,0.29508196721311475,0.3524590163934426,0.27049180327868855,0.5135135135135135,0.2972972972972973,0.22522522522522523,0.21621621621621623,0.3063063063063063,10,0,CSK
2015,KKR,CSK,KKR,bowl,"Eden Gardens, Kolkata",8:00 PM,Marais Erasmus,Anil Chaudhary,Rajesh Deshpande,Rajendra Jadeja,"['Robin Uthappa', 'Gautam Gambhir', 'Manish Pandey', 'Suryakumar Yadav', 'Yusuf Pathan', 'Ryan ten Doeschate', 'Andre Russell', 'Pat Cummins', 'Piyush Chawla', 'Umesh Yadav', 'Brad Hogg']","['Dwayne Smith', 'Brendon McCullum', 'Suresh Raina', 'Faf du Plessis', 'MS Dhoni', 'Ravindra Jadeja', 'Dwayne Bravo', 'Ashish Nehra', 'Mohit Sharma', 'Pawan Negi', 'Ronit More']",0.5089285714285714,0.29464285714285715,0.22321428571428573,0.21428571428571427,0.30357142857142855,0.6178861788617886,0.3252032520325203,0.3008130081300813,0.35772357723577236,0.2682926829268293,0,10,KKR
2015,DC,KXIP,DC,bowl,"Arun Jaitley Stadium, Delhi",4:00 PM,Richard Illingworth,Sundaram Ravi,Vineet Kulkarni,Ranjan Madugalle,"['Mayank Agarwal', 'Shreyas Iyer', 'Jean-Paul Duminy', 'Yuvraj Singh', 'Angelo Mathews', 'Kedar Jadhav', 'Saurabh Tiwary', 'Nathan Coulter-Nile', 'Amit Mishra', 'Zaheer Khan', 'Imran Tahir']","['Virender Sehwag', 'Manan Vohra', 'Shaun Marsh', 'George Bailey', 'David Miller', 'Thisara Perera', 'Wriddhiman Saha', 'Axar Patel', 'Shardul Thakur', 'Anureet Singh', 'Sandeep Sharma']",0.4247787610619469,0.20353982300884957,0.23008849557522124,0.1504424778761062,0.2831858407079646,0.5130434782608696,0.23478260869565218,0.28695652173913044,0.22608695652173913,0.2956521739130435,0,0,DC
2015,MI,RR,RR,bowl,"Wankhede Stadium, Mumbai",8:00 PM,Kumar Dharmasena,Nandan,Chris Gaffaney,Roshan Mahanama,"['Lendl Simmons', 'Parthiv Patel', 'Unmukt Chand', 'Rohit Sharma', 'Kieron Pollard', 'Ambati Rayudu', 'Harbhajan Singh', 'Jagadeesha Suchith', 'Vinay Kumar', 'Mitchell McClenaghan', 'Lasith Malinga']","['Ajinkya Rahane', 'Shane Watson', 'Steven Smith', 'Karun Nair', 'Sanju Samson', 'Stuart Binny', 'Deepak Hooda', 'Tim Southee', 'Rusty Theron', 'Ankit Sharma', 'Dhawal Kulkarni']",0.5546218487394958,0.29411764705882354,0.2689075630252101,0.31092436974789917,0.25210084033613445,0.5486725663716814,0.3008849557522124,0.25663716814159293,0.21238938053097345,0.34513274336283184,5,0,MI
2015,RCB,KKR,RCB,bowl,"M.Chinnaswamy Stadium, Bengaluru",4:00 PM,Johanes Cloete,Pashchim Pathak,Chettithody Shamshuddin,Javagal Srinath,"['Virat Kohli', 'Chris Gayle', 'AB de Villiers', 'Mandeep Singh', 'Dinesh Karthik', 'Sarfaraz Khan', 'David Wiese', 'Harshal Patel', 'Mitchell Starc', 'Varun Aaron', 'Yuzvendra Chahal']","['Gautam Gambhir', 'Robin Uthappa', 'Manish Pandey', 'Suryakumar Yadav', 'Yusuf Pathan', 'Ryan ten Doeschate', 'Andre Russell', 'Piyush Chawla', 'Pat Cummins', 'Umesh Yadav', 'Brad Hogg']",0.4956521739130435,0.23478260869565218,0.26956521739130435,0.17391304347826086,0.33043478260869563,0.5132743362831859,0.3008849557522124,0.22123893805309736,0.21238938053097345,0.30973451327433627,10,5,RCB
2015,SRH,CSK,CSK,bowl,"Rajiv Gandhi International Stadium, Hyderabad",8:00 PM,Anil Chaudhary,Krishnamachari Srinivasan,Marais Erasmus,Rajendra Jadeja,"['David Warner', 'Shikhar Dhawan', 'Naman Ojha', 'Hanuma Vihari', 'Eoin Morgan', 'Moises Henriques', 'Ashish Reddy', 'Karn Sharma', 'Bhuvneshwar Kumar', 'Praveen Kumar', 'Trent Boult']","['Brendon McCullum', 'Dwayne Smith', 'Suresh Raina', 'Faf du Plessis', 'MS Dhoni', 'Ravindra Jadeja', 'Dwayne Bravo', 'Pawan Negi', 'Mohit Sharma', 'Ashish Nehra', 'Ronit More']",0.5,0.15,0.375,0.25,0.275,0.6129032258064516,0.3225806451612903,0.29838709677419356,0.3548387096774194,0.2661290322580645,5,0,SRH
