Year,Team1,Team2,Toss_won,Decision,Venue,Time,Ump1,Ump2,Ump3,Ref,Squad1,Squad2,Team_1_A,Team_1_B,Team_1_C,Team_1_D,Team_1_E,Team1_F,Team1_G,Team1_H,Team1_I,Team1_J,Team1_K,Team_2_A,Team_2_B,Team_2_C,Team_2_D,Team_2_E,Team2_F,Team2_G,Team2_H,Team2_I,Team2_J,Team2_K,Form1,Form2,Team_1_Balance,Team_2_Balance,Winner
2013,MI,KKR,1,0,"Wankhede Stadium, Mumbai",8:00 PM,Kumar Dharmasena,Sundaram Ravi,Nandan,Roshan Mahanama,"['Dwayne Smith', 'Sachin Tendulkar', 'Dinesh Karthik', 'Rohit Sharma', 'Kieron Pollard', 'Ambati Rayudu', 'Harbhajan Singh', 'Mitchell Johnson', 'Lasith Malinga', 'Pragyan Ojha', 'Abu Nechim']","['Gautam Gambhir', 'Manvinder Bisla', 'Jacques Kallis', 'Yusuf Pathan', 'Eoin Morgan', 'Debabrata Das', 'Rajat Bhatia', 'Ryan McLaren', 'Lakshmipathy Balaji', 'Iqbal Abdulla', 'Sunil Narine']",0.573033708,0.325842697,0.258426966,0.325842697,0.258426966,5.990004062,5.754830896,8.235382002,-1.507305706,2.368200103,-3.154633668,0.482352941,0.258823529,0.235294118,0.223529412,0.270588235,1.623628338,2.24299614,4.08402271,0.261772256,1.977431882,-2.932801494,5,5,0.940725967,0.935204909,1
2013,SRH,CSK,1,1,"Rajiv Gandhi International Stadium, Hyderabad",8:00 PM,Subrat Das,Nigel Llong,Krishnaraj Srinath,Roshan Mahanama,"['Parthiv Patel', 'Shikhar Dhawan', 'Hanuma Vihari', 'Kumar Sangakkara', 'Thisara Perera', 'Daren Sammy', 'Ashish Reddy', 'Karn Sharma', 'Dale Steyn', 'Amit Mishra', 'Ishant Sharma']","['Michael Hussey', 'Murali Vijay', 'Suresh Raina', 'S Badrinath', 'MS Dhoni', 'Dwayne Bravo', 'Ravindra Jadeja', 'Chris Morris', 'Ravichandran Ashwin', 'Jason Holder', 'Mohit Sharma']",0.615384615,0.076923077,0.615384615,0.230769231,0.461538462,0.496625071,1.031586428,4.857129051,0.878574878,-3.519859094,-1.663879281,0.606382979,0.319148936,0.29787234,0.35106383,0.265957447,4.271033702,5.6249814,10.25832887,0.361047326,-0.886994523,-0.388840961,10,0,0.862492355,0.936891435,0
2013,KXIP,RR,0,1,"Punjab Cricket Association IS Bindra Stadium, Mohali",4:00 PM,Kumar Dharmasena,Sundaram Ravi,Nandan,Roshan Mahanama,"['Adam Gilchrist', 'Mandeep Singh', 'Shaun Marsh', 'David Hussey', 'David Miller', 'Bipul Sharma', 'Rajagopal Sathish', 'Piyush Chawla', 'Praveen Kumar', 'Manpreet Gony', 'Parvinder Awana']","['Rahul Dravid', 'Ajinkya Rahane', 'Shane Watson', 'Brad Hodge', 'Sanju Samson', 'Dishant Yagnik', 'Kevon Cooper', 'James Faulkner', 'Siddharth Trivedi', 'Ajit Chandila', 'S Sreesanth']",0.488372093,0.23255814,0.26744186,0.197674419,0.302325581,2.333455703,3.329085732,4.420095869,1.840917954,-0.225059992,-0.483975635,0.546511628,0.302325581,0.255813953,0.23255814,0.325581395,3.452420195,3.208182427,3.328005656,-2.282092968,0.112380736,-2.150727192,5,10,0.918966934,0.906135167,0
2013,PWI,KKR,0,0,"Maharashtra Cricket Association Stadium, Pune",8:00 PM,Asad Rauf,Sudhir Asnani,Simon Taufel,Javagal Srinath,"['Robin Uthappa', 'Aaron Finch', 'Udit Birla', 'Yuvraj Singh', 'Mitchell Marsh', 'Angelo Mathews', 'Mahesh Rawat', 'Parvez Rasool', 'Wayne Parnell', 'Bhuvneshwar Kumar', 'Krishnakant Upadhyay']","['Manvinder Bisla', 'Gautam Gambhir', 'Jacques Kallis', 'Yusuf Pathan', 'Manoj Tiwary', 'Eoin Morgan', 'Ryan ten Doeschate', 'Rajat Bhatia', 'Iqbal Abdulla', 'Sunil Narine', 'Lakshmipathy Balaji']",0.255813953,0.069767442,0.209302326,0.11627907,0.162790698,2.450916086,3.49844095,2.400737739,-0.103965048,0.201535714,-1.128221687,0.476744186,0.255813953,0.23255814,0.220930233,0.26744186,1.516591628,2.556167668,4.508974538,-0.491337277,1.239373133,-3.181245828,0,0,0.980718332,0.936654515,0
2013,DC,RCB,1,1,"Arun Jaitley Stadium, Delhi",8:00 PM,Nigel Llong,Krishnaraj Srinath,Vineet Kulkarni,Ranjan Madugalle,"['David Warner', 'Virender Sehwag', 'Mahela Jayawardene', 'Ben Rohrer', 'Unmukt Chand', 'Kedar Jadhav', 'Irfan Pathan', 'Shahbaz Nadeem', 'Morne Morkel', 'Siddarth Kaul', 'Umesh Yadav']","['Chris Gayle', 'Cheteshwar Pujara', 'Virat Kohli', 'AB de Villiers', 'Saurabh Tiwary', 'Moises Henriques', 'Ravi Rampaul', 'Vinay Kumar', 'JS Mohammad', 'Jaydev Unadkat', 'Murali Kartik']",0.488636364,0.25,0.25,0.170454545,0.329545455,2.584677688,2.171802898,4.185873271,0.737954287,2.220306302,-0.55002611,0.516483516,0.230769231,0.296703297,0.186813187,0.340659341,3.944509062,3.786712299,5.181070857,4.427643032,-1.294771876,5.870580771,0,0,0.903716414,0.897015151,0
2013,PWI,MI,1,0,"Maharashtra Cricket Association Stadium, Pune",4:00 PM,Asad Rauf,Anil Chaudhary,Sudhir Asnani,Javagal Srinath,"['Robin Uthappa', 'Aaron Finch', 'Manish Pandey', 'Yuvraj Singh', 'Angelo Mathews', 'Abhishek Nayar', 'Bhuvneshwar Kumar', 'Parvez Rasool', 'Kane Richardson', 'Ashok Dinda', 'Ajantha Mendis']","['Dwayne Smith', 'Sachin Tendulkar', 'Dinesh Karthik', 'Rohit Sharma', 'Glenn Maxwell', 'Ambati Rayudu', 'Harbhajan Singh', 'Mitchell Johnson', 'Lasith Malinga', 'Pragyan Ojha', 'Abu Nechim']",0.25,0.068181818,0.204545455,0.113636364,0.159090909,1.113394494,1.886695814,0.952505036,-0.884255502,0.591178267,-1.959974206,0.577777778,0.333333333,0.255555556,0.333333333,0.255555556,4.315886049,4.24733363,6.941077477,-2.067673571,1.71541722,-2.653313942,0,10,0.98157678,0.941997097,0
2013,KXIP,SRH,1,1,"Punjab Cricket Association IS Bindra Stadium, Mohali",8:00 PM,Subrat Das,Rod Tucker,Chettithody Shamshuddin,Andy Pycroft,"['Adam Gilchrist', 'Mandeep Singh', 'Shaun Marsh', 'Luke Pomersbach', 'David Miller', 'Rajagopal Sathish', 'Piyush Chawla', 'Praveen Kumar', 'Harmeet Singh', 'Parvinder Awana', 'Sandeep Sharma']","['Parthiv Patel', 'Shikhar Dhawan', 'Hanuma Vihari', 'Cameron White', 'Thisara Perera', 'Daren Sammy', 'Biplab Samantray', 'Karn Sharma', 'Amit Mishra', 'Dale Steyn', 'Ishant Sharma']",0.482758621,0.229885057,0.264367816,0.195402299,0.298850575,4.68574654,5.08113433,4.498116025,1.570950648,1.730824737,-2.110085023,0.571428571,0.071428571,0.571428571,0.214285714,0.428571429,-0.343553591,0.774763072,4.987149191,1.220544462,-4.410473043,-0.732751732,0,0,0.920743617,0.880248504,0
2013,KKR,RCB,1,1,"JSCA International Stadium Complex, Ranchi",4:00 PM,Nigel Llong,Krishnaraj Srinath,Vineet Kulkarni,Ranjan Madugalle,"['Manvinder Bisla', 'Gautam Gambhir', 'Jacques Kallis', 'Yusuf Pathan', 'Ryan ten Doeschate', 'Manoj Tiwary', 'Debabrata Das', 'Rajat Bhatia', 'Sachithra Senanayake', 'Sunil Narine', 'Lakshmipathy Balaji']","['Cheteshwar Pujara', 'Chris Gayle', 'Virat Kohli', 'AB de Villiers', 'Saurabh Tiwary', 'Moises Henriques', 'Vinay Kumar', 'Ravi Rampaul', 'Murali Kartik', 'Abhimanyu Mithun', 'Jaydev Unadkat']",0.482758621,0.264367816,0.229885057,0.229885057,0.264367816,3.012122565,3.860988236,5.433135364,-1.787224375,2.281374253,-3.78349843,0.52173913,0.22826087,0.304347826,0.195652174,0.336956522,1.003184504,1.563026652,4.658882079,3.868844287,-0.582873737,5.216022216,5,5,0.938056555,0.899125456,1
2013,RR,CSK,1,1,"Sawai Mansingh Stadium, Jaipur",8:00 PM,Kumar Dharmasena,Nandan,Sundaram Ravi,Roshan Mahanama,"['Rahul Dravid', 'Ajinkya Rahane', 'Shane Watson', 'Stuart Binny', 'Sanju Samson', 'Brad Hodge', 'Dishant Yagnik', 'Vikramjeet Singh Malik', 'Kevon Cooper', 'James Faulkner', 'Siddharth Trivedi']","['Murali Vijay', 'Michael Hussey', 'Suresh Raina', 'S Badrinath', 'MS Dhoni', 'Dwayne Bravo', 'Ravindra Jadeja', 'Ravichandran Ashwin', 'Chris Morris', 'Jason Holder', 'Mohit Sharma']",0.551724138,0.310344828,0.252873563,0.229885057,0.333333333,4.716245297,4.973826767,3.843565169,-1.852946744,-1.46498059,-1.304964272,0.610526316,0.315789474,0.305263158,0.357894737,0.263157895,4.271033702,5.6249814,10.25832887,0.361047326,-0.886994523,-0.388840961,10,5,0.901603537,0.938171309,1
2013,MI,SRH,0,0,"Wankhede Stadium, Mumbai",8:00 PM,Anil Chaudhary,Simon Taufel,Asad Rauf,Javagal Srinath,"['Dwayne Smith', 'Sachin Tendulkar', 'Dinesh Karthik', 'Rohit Sharma', 'Ambati Rayudu', 'Kieron Pollard', 'Harbhajan Singh', 'Mitchell Johnson', 'Dhawal Kulkarni', 'Lasith Malinga', 'Pragyan Ojha']","['Parthiv Patel', 'Shikhar Dhawan', 'Hanuma Vihari', 'Cameron White', 'Biplab Samantray', 'Daren Sammy', 'Karn Sharma', 'Thisara Perera', 'Dale Steyn', 'Amit Mishra', 'Ishant Sharma']",0.582417582,0.32967033,0.263736264,0.32967033,0.263736264,4.829432211,4.27259053,7.303464127,-1.587537118,2.424357699,-3.242015353,0.6,0.066666667,0.6,0.266666667,0.4,-0.343553591,0.774763072,4.987149191,1.220544462,-4.410473043,-0.732751732,10,5,0.938116466,0.894839317,1
2013,RCB,KXIP,0,1,"M.Chinnaswamy Stadium, Bengaluru",4:00 PM,Kumar Dharmasena,Sundaram Ravi,Nandan,Roshan Mahanama,"['Chris Gayle', 'Cheteshwar Pujara', 'Virat Kohli', 'AB de Villiers', 'Moises Henriques', 'Arun Karthik', 'Lokesh Rahul', 'Vinay Kumar', 'Zaheer Khan', 'Muttiah Muralitharan', 'Jaydev Unadkat']","['Mandeep Singh', 'Adam Gilchrist', 'Shaun Marsh', 'David Miller', 'Manan Vohra', 'Azhar Mahmood', 'Rajagopal Sathish', 'Piyush Chawla', 'Manpreet Gony', 'Parvinder Awana', 'Sandeep Sharma']",0.516129032,0.225806452,0.301075269,0.193548387,0.333333333,0.679323144,1.051338061,4.623393895,1.631921423,0.616405224,0.686385467,0.477272727,0.227272727,0.261363636,0.193181818,0.295454545,2.822813636,3.072096043,4.01652239,1.194581486,1.063074143,-0.963555032,0,0,0.901172782,0.922463339,0
2013,CSK,DC,1,0,"MA Chidambaram Stadium, Chennai",8:00 PM,Chettithody Shamshuddin,Rod Tucker,Subrat Das,Andy Pycroft,"['Michael Hussey', 'Murali Vijay', 'Suresh Raina', 'S Badrinath', 'MS Dhoni', 'Ravindra Jadeja', 'Dwayne Bravo', 'Albie Morkel', 'Ravichandran Ashwin', 'Jason Holder', 'Mohit Sharma']","['David Warner', 'Virender Sehwag', 'Unmukt Chand', 'Ben Rohrer', 'Johan Botha', 'Kedar Jadhav', 'Irfan Pathan', 'Roelof van der Merwe', 'Siddarth Kaul', 'Umesh Yadav', 'Ashish Nehra']",0.604166667,0.3125,0.302083333,0.354166667,0.260416667,4.929966585,6.743062708,10.62735696,1.007741718,-0.872212505,-0.916271112,0.483146067,0.247191011,0.247191011,0.168539326,0.325842697,1.250249603,1.129331707,2.361973561,1.727420179,-0.288949526,0.57350367,0,0,0.939413063,0.905763176,1
2013,KKR,PWI,1,1,"JSCA International Stadium Complex, Ranchi",4:00 PM,Nigel Llong,Krishnaraj Srinath,Vineet Kulkarni,Ranjan Madugalle,"['Manvinder Bisla', 'Gautam Gambhir', 'Jacques Kallis', 'Ryan ten Doeschate', 'Yusuf Pathan', 'Manoj Tiwary', 'Debabrata Das', 'Rajat Bhatia', 'Sachithra Senanayake', 'Sunil Narine', 'Lakshmipathy Balaji']","['Robin Uthappa', 'Aaron Finch', 'Manish Pandey', 'Yuvraj Singh', 'Luke Wright', 'Angelo Mathews', 'Raiphi Gomez', 'Bhuvneshwar Kumar', 'Ali Murtaza', 'Wayne Parnell', 'Ishwar Pandey']",0.488636364,0.272727273,0.227272727,0.227272727,0.272727273,3.012122565,3.860988236,5.433135364,-1.787224375,2.281374253,-3.78349843,0.244444444,0.066666667,0.2,0.111111111,0.155555556,0.918377808,1.580145991,0.934289008,-1.596314492,1.03888754,-1.969521439,10,0,0.93397001,0.982379315,0
2013,MI,RR,0,1,"Wankhede Stadium, Mumbai",8:00 PM,Asad Rauf,Sudhir Asnani,Anil Chaudhary,Javagal Srinath,"['Dinesh Karthik', 'Aditya Tare', 'Rohit Sharma', 'Glenn Maxwell', 'Kieron Pollard', 'Ambati Rayudu', 'Harbhajan Singh', 'Mitchell Johnson', 'Lasith Malinga', 'Pragyan Ojha', 'Dhawal Kulkarni']","['Ajinkya Rahane', 'Rahul Dravid', 'Shane Watson', 'Sanju Samson', 'Brad Hodge', 'Stuart Binny', 'Dishant Yagnik', 'James Faulkner', 'Kevon Cooper', 'Ankeet Chavan', 'Pravin Tambe']",0.586956522,0.326086957,0.27173913,0.326086957,0.27173913,2.755511184,2.525588441,4.700579652,-1.191714791,1.349452265,-3.14898391,0.556818182,0.318181818,0.25,0.227272727,0.340909091,5.846045058,5.511193811,4.0315194,-2.060635577,-2.198538793,-0.90402432,10,10,0.934211024,0.897088996,1
2013,KXIP,DC,0,1,"Himachal Pradesh Cricket Association Stadium, Dharamsala",8:00 PM,Kumar Dharmasena,Sundaram Ravi,Nandan,Roshan Mahanama,"['Adam Gilchrist', 'Shaun Marsh', 'Mandeep Singh', 'Azhar Mahmood', 'David Miller', 'Manan Vohra', 'Rajagopal Sathish', 'Piyush Chawla', 'Praveen Kumar', 'Parvinder Awana', 'Sandeep Sharma']","['Mahela Jayawardene', 'Virender Sehwag', 'Unmukt Chand', 'David Warner', 'Ben Rohrer', 'CM Gautam', 'Irfan Pathan', 'Morne Morkel', 'Siddarth Kaul', 'Umesh Yadav', 'Ashish Nehra']",0.483146067,0.235955056,0.258426966,0.191011236,0.303370787,3.697329724,4.465491941,4.602505515,0.246143851,1.348004425,-2.955246859,0.477777778,0.244444444,0.244444444,0.166666667,0.322222222,3.354024362,3.476087947,4.634747396,0.404176105,1.277122323,-1.040921629,5,0,0.918197509,0.907746501,1
2013,SRH,RR,1,0,"Rajiv Gandhi International Stadium, Hyderabad",8:00 PM,Asad Rauf,Anil Chaudhary,Sudhir Asnani,Javagal Srinath,"['Parthiv Patel', 'Shikhar Dhawan', 'Hanuma Vihari', 'Cameron White', 'Thisara Perera', 'Daren Sammy', 'Biplab Samantray', 'Karn Sharma', 'Amit Mishra', 'Dale Steyn', 'Ishant Sharma']","['Rahul Dravid', 'Ajinkya Rahane', 'Sanju Samson', 'Shane Watson', 'Stuart Binny', 'Brad Hodge', 'Sachin Baby', 'Kevon Cooper', 'James Faulkner', 'Pravin Tambe', 'Siddharth Trivedi']",0.5625,0.0625,0.5625,0.25,0.375,-0.343553591,0.774763072,4.987149191,1.220544462,-4.410473043,-0.732751732,0.550561798,0.314606742,0.247191011,0.224719101,0.337078652,3.248691712,3.997133314,4.070703596,-0.895646705,-2.259638946,-0.712825021,0,0,0.906960618,0.899268645,1
2013,KXIP,MI,0,1,"Himachal Pradesh Cricket Association Stadium, Dharamsala",4:00 PM,Kumar Dharmasena,Nandan,Sundaram Ravi,Roshan Mahanama,"['Adam Gilchrist', 'Shaun Marsh', 'Azhar Mahmood', 'Mandeep Singh', 'David Miller', 'Manan Vohra', 'Gurkeerat Singh Mann', 'Piyush Chawla', 'Praveen Kumar', 'Parvinder Awana', 'Sandeep Sharma']","['Aditya Tare', 'Glenn Maxwell', 'Dinesh Karthik', 'Rohit Sharma', 'Kieron Pollard', 'Ambati Rayudu', 'Harbhajan Singh', 'Nathan Coulter-Nile', 'Lasith Malinga', 'Rishi Dhawan', 'Dhawal Kulkarni']",0.488888889,0.233333333,0.266666667,0.2,0.3,3.697329724,4.465491941,4.602505515,0.246143851,1.348004425,-2.955246859,0.591397849,0.322580645,0.279569892,0.333333333,0.268817204,2.920419608,2.79336694,6.10036369,-0.4958225,-0.523008664,-2.613146023,10,10,0.919930836,0.935571885,1
2013,RCB,CSK,0,1,"M.Chinnaswamy Stadium, Bengaluru",8:00 PM,Chettithody Shamshuddin,Rod Tucker,Subrat Das,Andy Pycroft,"['Saurabh Tiwary', 'Chris Gayle', 'Virat Kohli', 'AB de Villiers', 'Moises Henriques', 'Lokesh Rahul', 'Ravi Rampaul', 'Vinay Kumar', 'Zaheer Khan', 'RP Singh', 'Jaydev Unadkat']","['Michael Hussey', 'Murali Vijay', 'Suresh Raina', 'S Badrinath', 'MS Dhoni', 'Ravindra Jadeja', 'Dwayne Bravo', 'Chris Morris', 'Ravichandran Ashwin', 'Jason Holder', 'Mohit Sharma']",0.510638298,0.223404255,0.29787234,0.191489362,0.329787234,2.755888256,3.05735579,5.95181298,3.988634228,0.020767696,2.154763958,0.608247423,0.319587629,0.298969072,0.360824742,0.257731959,4.271033702,5.6249814,10.25832887,0.361047326,-0.886994523,-0.388840961,0,5,0.903159558,0.940618179,1
2013,PWI,DC,1,0,"Maharashtra Cricket Association Stadium, Pune",4:00 PM,Nigel Llong,Simon Taufel,Vineet Kulkarni,Ranjan Madugalle,"['Robin Uthappa', 'Aaron Finch', 'Manish Pandey', 'Yuvraj Singh', 'Luke Wright', 'Angelo Mathews', 'Raiphi Gomez', 'Wayne Parnell', 'Bhuvneshwar Kumar', 'Ali Murtaza', 'Ashok Dinda']","['Mahela Jayawardene', 'Bharath Chipli', 'Virender Sehwag', 'David Warner', 'Ben Rohrer', 'CM Gautam', 'Irfan Pathan', 'Morne Morkel', 'Siddarth Kaul', 'Umesh Yadav', 'Shahbaz Nadeem']",0.260869565,0.065217391,0.217391304,0.130434783,0.152173913,-0.830547625,-0.34566879,-0.605279102,-0.308779926,-0.030174405,-1.534916287,0.472527473,0.241758242,0.241758242,0.164835165,0.318681319,2.99014233,2.662931216,4.61737643,1.036414204,1.605802583,-0.247631017,5,0,0.983130675,0.909668932,1
2013,SRH,KKR,0,0,"Rajiv Gandhi International Stadium, Hyderabad",8:00 PM,Asad Rauf,Sudhir Asnani,Anil Chaudhary,Raju Mukherjee,"['Parthiv Patel', 'Shikhar Dhawan', 'Hanuma Vihari', 'Cameron White', 'Karn Sharma', 'Biplab Samantray', 'Daren Sammy', 'Thisara Perera', 'Amit Mishra', 'Dale Steyn', 'Anand Rajan']","['Manvinder Bisla', 'Gautam Gambhir', 'Jacques Kallis', 'Yusuf Pathan', 'Eoin Morgan', 'Ryan ten Doeschate', 'Paras Dogra', 'Iqbal Abdulla', 'Sunil Narine', 'Pradeep Sangwan', 'Mohammed Shami']",0.588235294,0.117647059,0.529411765,0.294117647,0.352941176,-2.041890965,-1.400281287,2.127296132,0.890537365,-2.815718023,-1.345516429,0.483146067,0.269662921,0.224719101,0.224719101,0.269662921,0.592347927,1.019835556,3.792798702,-0.892832584,0.607217402,-2.153789168,5,0,0.917130789,0.935396761,1
2013,CSK,MI,1,0,"Arun Jaitley Stadium, Delhi",8:00 PM,Nigel Llong,Rod Tucker,Sundaram Ravi,Roshan Mahanama,"['Michael Hussey', 'Murali Vijay', 'Suresh Raina', 'MS Dhoni', 'Ravindra Jadeja', 'Dwayne Bravo', 'S Badrinath', 'Albie Morkel', 'Chris Morris', 'Ravichandran Ashwin', 'Mohit Sharma']","['Aditya Tare', 'Dwayne Smith', 'Dinesh Karthik', 'Rohit Sharma', 'Kieron Pollard', 'Ambati Rayudu', 'Mitchell Johnson', 'Harbhajan Singh', 'Lasith Malinga', 'Pragyan Ojha', 'Munaf Patel']",0.602040816,0.316326531,0.295918367,0.357142857,0.255102041,4.929966585,6.743062708,10.62735696,1.007741718,-0.872212505,-0.916271112,0.585106383,0.319148936,0.276595745,0.329787234,0.265957447,4.26608289,3.951154452,5.42071657,-0.064151042,1.841050611,-3.456138776,0,0,0.941788068,0.936891435,1
2013,RR,SRH,0,0,"Arun Jaitley Stadium, Delhi",8:00 PM,Sundaram Ravi,Rod Tucker,Nigel Llong,Roshan Mahanama,"['Rahul Dravid', 'Ajinkya Rahane', 'Shane Watson', 'Sanju Samson', 'Stuart Binny', 'Brad Hodge', 'Dishant Yagnik', 'Kevon Cooper', 'James Faulkner', 'Vikramjeet Singh Malik', 'Siddharth Trivedi']","['Parthiv Patel', 'Shikhar Dhawan', 'Hanuma Vihari', 'Cameron White', 'Thisara Perera', 'Biplab Samantray', 'Daren Sammy', 'Karn Sharma', 'Amit Mishra', 'Dale Steyn', 'Ishant Sharma']",0.544444444,0.311111111,0.244444444,0.222222222,0.333333333,4.716245297,4.973826767,3.843565169,-1.852946744,-1.46498059,-1.304964272,0.611111111,0.111111111,0.555555556,0.277777778,0.388888889,-0.343553591,0.774763072,4.987149191,1.220544462,-4.410473043,-0.732751732,0,10,0.901381078,0.894839317,1
2013,MI,RR,0,0,"Eden Gardens, Kolkata",8:00 PM,Chettithody Shamshuddin,Simon Taufel,Kumar Dharmasena,Ranjan Madugalle,"['Dwayne Smith', 'Aditya Tare', 'Dinesh Karthik', 'Rohit Sharma', 'Kieron Pollard', 'Ambati Rayudu', 'Harbhajan Singh', 'Mitchell Johnson', 'Lasith Malinga', 'Pragyan Ojha', 'Rishi Dhawan']","['Rahul Dravid', 'Ajinkya Rahane', 'Shane Watson', 'Sanju Samson', 'Stuart Binny', 'Brad Hodge', 'Dishant Yagnik', 'Kevon Cooper', 'James Faulkner', 'Vikramjeet Singh Malik', 'Siddharth Trivedi']",0.578947368,0.315789474,0.273684211,0.326315789,0.263157895,6.178337685,5.961715403,8.689561329,-0.811413415,0.496091039,-2.618795781,0.549450549,0.307692308,0.252747253,0.21978022,0.340659341,4.716245297,4.973826767,3.843565169,-1.852946744,-1.46498059,-1.304964272,0,5,0.938171309,0.897015151,1
2013,CSK,MI,0,0,"Eden Gardens, Kolkata",8:00 PM,Kumar Dharmasena,Simon Taufel,Chettithody Shamshuddin,Ranjan Madugalle,"['Michael Hussey', 'Murali Vijay', 'Suresh Raina', 'MS Dhoni', 'Ravindra Jadeja', 'S Badrinath', 'Dwayne Bravo', 'Albie Morkel', 'Chris Morris', 'Ravichandran Ashwin', 'Mohit Sharma']","['Dwayne Smith', 'Aditya Tare', 'Dinesh Karthik', 'Rohit Sharma', 'Kieron Pollard', 'Ambati Rayudu', 'Harbhajan Singh', 'Rishi Dhawan', 'Mitchell Johnson', 'Lasith Malinga', 'Pragyan Ojha']",0.606060606,0.323232323,0.292929293,0.363636364,0.252525253,4.929966585,6.743062708,10.62735696,1.007741718,-0.872212505,-0.916271112,0.583333333,0.3125,0.28125,0.322916667,0.270833333,6.178337685,5.961715403,8.689561329,-0.811413415,0.496091039,-2.618795781,5,5,0.942924076,0.934431608,0
2014,MI,KKR,0,0,"Sheikh Zayed Stadium, Abu Dhabi",6:30 PM,Marais Erasmus,Richard Illingworth,Billy Bowden,Andy Pycroft,"['Rohit Sharma', 'Michael Hussey', 'Aditya Tare', 'Ambati Rayudu', 'CM Gautam', 'Kieron Pollard', 'Corey Anderson', 'Harbhajan Singh', 'Lasith Malinga', 'Zaheer Khan', 'Pragyan Ojha']","['Gautam Gambhir', 'Jacques Kallis', 'Manish Pandey', 'Robin Uthappa', 'Shakib Al Hasan', 'Yusuf Pathan', 'Suryakumar Yadav', 'Piyush Chawla', 'Vinay Kumar', 'Sunil Narine', 'Morne Morkel']",0.587628866,0.319587629,0.278350515,0.329896907,0.268041237,3.993183119,4.32036969,5.107338822,0.622399755,1.146542255,-1.673171474,0.477777778,0.266666667,0.222222222,0.222222222,0.266666667,3.980258167,5.255116453,6.1077345,0.925340108,2.213313525,-4.853661772,10,0,0.93573238,0.93677829,0
2014,DC,RCB,0,1,"Sharjah Cricket Stadium, Sharjah",6:30 PM,Aleem Dar,Sundaram Ravi,Vineet Kulkarni,Graeme Labrooy,"['Murali Vijay', 'Mayank Agarwal', 'Dinesh Karthik', 'Jean-Paul Duminy', 'Ross Taylor', 'Manoj Tiwary', 'James Neesham', 'Wayne Parnell', 'Shahbaz Nadeem', 'Rahul Sharma', 'Mohammed Shami']","['Parthiv Patel', 'Nic Maddinson', 'Virat Kohli', 'Yuvraj Singh', 'AB de Villiers', 'Albie Morkel', 'Sachin Rana', 'Ashok Dinda', 'Mitchell Starc', 'Yuzvendra Chahal', 'Varun Aaron']",0.467391304,0.239130435,0.239130435,0.163043478,0.315217391,-0.005122061,1.562707067,4.535580112,-3.555531994,1.438239332,-1.353071258,0.515789474,0.221052632,0.305263158,0.2,0.326315789,1.593423344,1.338129494,1.912868634,1.916415174,1.197173698,-0.545500415,0,5,0.911532893,0.9050881,0
2014,CSK,KXIP,1,0,"Sheikh Zayed Stadium, Abu Dhabi",2:30 PM,Richard Illingworth,Chettithody Shamshuddin,Billy Bowden,Andy Pycroft,"['Faf du Plessis', 'Brendon McCullum', 'Suresh Raina', 'Dwayne Smith', 'MS Dhoni', 'Dwayne Bravo', 'Ravichandran Ashwin', 'Ravindra Jadeja', 'Pawan Negi', 'Ashish Nehra', 'Mohit Sharma']","['Virender Sehwag', 'Cheteshwar Pujara', 'David Miller', 'Glenn Maxwell', 'George Bailey', 'Wriddhiman Saha', 'Mitchell Johnson', 'Axar Patel', 'Rishi Dhawan', 'Parvinder Awana', 'Lakshmipathy Balaji']",0.6,0.32,0.29,0.36,0.25,3.285921512,3.688933416,7.320622105,0.614140772,-2.139663282,-1.47304895,0.494505495,0.230769231,0.274725275,0.208791209,0.296703297,1.447946232,1.218775654,1.541160578,-2.047269119,1.430918619,-3.554085372,0,10,0.944027483,0.921610447,0
2014,SRH,RR,0,1,"Sheikh Zayed Stadium, Abu Dhabi",6:30 PM,Billy Bowden,Richard Illingworth,Chettithody Shamshuddin,Andy Pycroft,"['Aaron Finch', 'Shikhar Dhawan', 'David Warner', 'Venugopal Rao', 'Lokesh Rahul', 'Daren Sammy', 'Karn Sharma', 'Amit Mishra', 'Bhuvneshwar Kumar', 'Dale Steyn', 'Ishant Sharma']","['Ajinkya Rahane', 'Shane Watson', 'Sanju Samson', 'Stuart Binny', 'Brad Hodge', 'Abhishek Nayar', 'James Faulkner', 'Rajat Bhatia', 'Kane Richardson', 'Dhawal Kulkarni', 'Pravin Tambe']",0.578947368,0.105263158,0.526315789,0.263157895,0.368421053,6.823368487,6.596915234,8.609185045,-2.399730217,-0.763549871,-4.339272395,0.543478261,0.304347826,0.25,0.217391304,0.336956522,1.503312817,2.789247251,4.014935697,1.050871383,-3.725280141,-0.036229504,0,0,0.9050881,0.899125456,0
